http://www.zotero.org/styles/discrete-mathematics,Discrete Mathematics,0012-365X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/discrete-optimization,Discrete Optimization,1572-5286,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/disease-a-month,Disease-a-Month,0011-5029,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/disease-models-and-mechanisms,Disease Models & Mechanisms,1754-8403,1754-8411,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/diseases-of-aquatic-organisms,Diseases of Aquatic Organisms,0177-5103,1616-1580,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/diseases-of-the-colon-and-rectum,Diseases of the Colon & Rectum,0012-3706,1530-0358,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/diseases-of-the-esophagus,Diseases of the Esophagus,1120-8694,1442-2050,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/diseases,Diseases,-,2079-9721,-1,-,numeric,en-US,science
http://www.zotero.org/styles/displays,Displays,0141-9382,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/distributed-and-parallel-databases,Distributed and Parallel Databases,0926-8782,1573-7578,-1,-,numeric,en-US,science
http://www.zotero.org/styles/distributed-computing,Distributed Computing,0178-2770,1432-0452,-1,-,numeric,en-US,science
http://www.zotero.org/styles/diversity-and-distributions,Diversity and Distributions,1366-9516,1472-4642,-1,-,author-date,en-US,biology|geography
http://www.zotero.org/styles/diversity,Diversity,-,1424-2818,-1,-,numeric,en-US,science
http://www.zotero.org/styles/dna-repair,DNA Repair,1568-7864,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/documenta-ophthalmologica,Documenta Ophthalmologica,0012-4486,1573-2622,-1,-,numeric,en-US,science
http://www.zotero.org/styles/domestic-animal-endocrinology,Domestic Animal Endocrinology,0739-7240,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/douleurs-evaluation-diagnostic-traitement,Douleurs Evaluation - Diagnostic - Traitement,1624-5687,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/dramatherapy,Dramatherapy,0263-0672,2157-1430,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/dreaming,Dreaming,1053-0797,1573-3351,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/drinking-water-engineering-and-science-discussions,Drinking Water Engineering and Science Discussions,-,1996-9481,-1,-,author-date,en-US,science
http://www.zotero.org/styles/drinking-water-engineering-and-science,Drinking Water Engineering and Science,1996-9457,1996-9465,-1,-,author-date,en-US,science
http://www.zotero.org/styles/drug-and-alcohol-dependence,Drug and Alcohol Dependence,0376-8716,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/drug-and-therapeutics-bulletin,Drug and Therapeutics Bulletin,0012-6543,1755-5248,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/drug-delivery-and-translational-research,Drug Delivery and Translational Research,2190-393X,2190-3948,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/drug-discovery-today-disease-mechanisms,Drug Discovery Today: Disease Mechanisms,1740-6765,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/drug-discovery-today-disease-models,Drug Discovery Today: Disease Models,1740-6757,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/drug-discovery-today-technologies,Drug Discovery Today: Technologies,1740-6749,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/drug-discovery-today-therapeutic-strategies,Drug Discovery Today: Therapeutic Strategies,1740-6773,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/drug-invention-today,Drug Invention Today,0975-7619,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/drug-metabolism-and-disposition,Drug Metabolism and Disposition,0090-9556,1521-009X,-1,-,author-date,en-US,
http://www.zotero.org/styles/drug-metabolism-and-pharmacokinetics,Drug Metabolism and Pharmacokinetics,1347-4367,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/drug-resistance-updates,Drug Resistance Updates,1368-7646,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/drug-safety-case-reports,Drug Safety - Case Reports,2199-1162,2198-977X,-1,-,numeric,en-US,
http://www.zotero.org/styles/drug-safety,Drug Safety,0114-5916,1179-1942,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/drugs-and-aging,Drugs & Aging,1170-229X,1179-1969,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/drugs-and-therapy-perspectives,Drugs & Therapy Perspectives,1172-0360,1179-1977,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/drugs-in-r-and-d,Drugs in R&D,1174-5886,1179-6901,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/drugs-of-the-future,Drugs of the Future,0377-8282,2013-0368,-1,-,numeric,en-US,medicine|biology
http://www.zotero.org/styles/drugs-real-world-outcomes,Drugs - Real World Outcomes,2199-1154,2198-9788,-1,-,numeric,en-US,
http://www.zotero.org/styles/drugs,Drugs,0012-6667,1179-1950,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/durchstarten-zur-diplomarbeit-in-text,Durchstarten zur Diplomarbeit (BHS) (in-text, German),-,-,-1,-,author-date,de-DE,generic-base
http://www.zotero.org/styles/durchstarten-zur-diplomarbeit-note,Durchstarten zur Diplomarbeit (BHS) (note, German),-,-,-1,-,note,de-DE,generic-base
http://www.zotero.org/styles/durchstarten-zur-vorwissenschaftlichen-arbeit-in-text,Durchstarten zur Vorwissenschaftlichen Arbeit (AHS) (in-text, German),-,-,-1,-,author-date,de-DE,generic-base
http://www.zotero.org/styles/durchstarten-zur-vorwissenschaftlichen-arbeit-note,Durchstarten zur Vorwissenschaftlichen Arbeit (AHS) (note, German),-,-,-1,-,note,de-DE,generic-base
http://www.zotero.org/styles/dyes-and-pigments,Dyes and Pigments,0143-7208,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/dynamic-games-and-applications,Dynamic Games and Applications,2153-0785,2153-0793,-1,-,numeric,en-US,science
http://www.zotero.org/styles/dynamical-systems,Dynamical Systems,1468-9367,1468-9375,-1,-,numeric,en-US,science
http://www.zotero.org/styles/dynamics-of-atmospheres-and-oceans,Dynamics of Atmospheres and Oceans,0377-0265,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/dysphagia,Dysphagia,0179-051X,1432-0460,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/e-and-i-elektrotechnik-und-informationstechnik,e & i Elektrotechnik und Informationstechnik (German),0932-383X,1613-7620,-1,-,numeric,de-DE,science
http://www.zotero.org/styles/e-neuroforum,e-Neuroforum,-,1868-856X,-1,-,numeric,en-US,
http://www.zotero.org/styles/early-child-development-and-care,Early Child Development and Care,0300-4430,1476-8275,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/early-childhood-education-journal,Early Childhood Education Journal,1082-3301,1573-1707,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/early-childhood-research-quarterly,Early Childhood Research Quarterly,0885-2006,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/early-human-development,Early Human Development,0378-3782,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/early-popular-visual-culture,Early Popular Visual Culture,1746-0654,1746-0662,-1,-,author-date,en-US,humanities
http://www.zotero.org/styles/early-years,Early Years,0957-5146,1472-4421,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/earth-and-planetary-science-letters,Earth and Planetary Science Letters,0012-821X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/earth-and-space-science,Earth and Space Science,-,2333-5084,-1,-,author-date,en-US,geology
http://www.zotero.org/styles/earth-interactions,Earth Interactions,-,1087-3562,-1,-,author-date,en-US,geography
http://www.zotero.org/styles/earth-moon-and-planets,Earth, Moon, and Planets,0167-9295,1573-0794,-1,-,author-date,en-US,physics
http://www.zotero.org/styles/earth-observations-x,Earth-Observations-X,2468-1199,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/earth-perspectives,Earth Perspectives,-,2194-6434,-1,-,author-date,en-US,
http://www.zotero.org/styles/earth-planets-and-space,Earth, Planets and Space,-,1880-5981,-1,-,author-date,en-US,
http://www.zotero.org/styles/earth-science-informatics,Earth Science Informatics,1865-0473,1865-0481,-1,-,author-date,en-US,science
http://www.zotero.org/styles/earth-science-reviews,Earth-Science Reviews,0012-8252,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/earth-surface-dynamics-discussions,Earth Surface Dynamics Discussions,-,2196-6338,-1,-,author-date,en-US,science
http://www.zotero.org/styles/earth-surface-dynamics,Earth Surface Dynamics,2196-6311,2196-632X,-1,-,author-date,en-US,science
http://www.zotero.org/styles/earth-system-dynamics-discussions,Earth System Dynamics Discussions,-,2190-4995,-1,-,author-date,en-US,science
http://www.zotero.org/styles/earth-system-dynamics,Earth System Dynamics,2190-4979,2190-4987,-1,-,author-date,en-US,science
http://www.zotero.org/styles/earth-system-science-data-discussions,Earth System Science Data Discussions,-,1866-3591,-1,-,author-date,en-US,science
http://www.zotero.org/styles/earth-system-science-data,Earth System Science Data,1866-3508,1866-3516,-1,-,author-date,en-US,science
http://www.zotero.org/styles/earthquake-science,Earthquake Science,1674-4519,1867-8777,-1,-,author-date,en-US,
http://www.zotero.org/styles/earths-future,Earth's Future,-,2328-4277,-1,-,author-date,en-US,geology
http://www.zotero.org/styles/east-asian-archives-of-psychiatry,East Asian Archives of Psychiatry,2078-9947,2224-7041,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/east-european-jewish-affairs,East European Jewish Affairs,1350-1674,1743-971X,-1,-,note,en-US,humanities
http://www.zotero.org/styles/east-european-politics,East European Politics,2159-9165,2159-9173,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/eastern-mediterranean-health-journal,Eastern Mediterranean Health Journal,1020-3397,1687-1634,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/eating-and-weight-disorders-studies-on-anorexia-bulimia-and-obesity,Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity,1124-4909,1590-1262,-1,-,numeric,en-US,
http://www.zotero.org/styles/eating-behaviors,Eating Behaviors,1471-0153,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ebiomedicine,EBioMedicine,2352-3964,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecography,Ecography,0906-7590,1600-0587,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/ecohealth,EcoHealth,1612-9202,1612-9210,-1,-,author-date,en-US,science
http://www.zotero.org/styles/ecohydrology-and-hydrobiology,Ecohydrology & Hydrobiology,1642-3593,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecole-de-technologie-superieure-apa,École de technologie supérieure - APA (French - Canada),-,-,-1,-,author-date,fr-CA,engineering|generic-base
http://www.zotero.org/styles/ecological-complexity,Ecological Complexity,1476-945X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecological-economics,Ecological Economics,0921-8009,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecological-engineering,Ecological Engineering,0925-8574,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecological-genetics-and-genomics,Ecological Genetics and Genomics,2405-9854,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/ecological-indicators,Ecological Indicators,1470-160X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecological-informatics,Ecological Informatics,1574-9541,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecological-modelling,Ecological Modelling,0304-3800,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecological-processes,Ecological Processes,-,2192-1709,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecological-research,Ecological Research,0912-3814,1440-1703,-1,-,author-date,en-US,science
http://www.zotero.org/styles/econometrics-and-statistics,Econometrics and Statistics,2452-3062,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/econometrics,Econometrics,-,2225-1146,-1,-,numeric,en-US,science
http://www.zotero.org/styles/economia-politica,Economia Politica,1120-2890,1973-820X,-1,-,author-date,en-US,
http://www.zotero.org/styles/economia,EconomiA,1517-7580,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/economic-analysis-and-policy,Economic Analysis and Policy,0313-5926,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/economic-change-and-restructuring,Economic Change and Restructuring,1573-9414,1574-0277,-1,-,author-date,en-US,science
http://www.zotero.org/styles/economic-modelling,Economic Modelling,0264-9993,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/economic-systems,Economic Systems,0939-3625,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/economic-theory-bulletin,Economic Theory Bulletin,2196-1085,2196-1093,-1,-,author-date,en-US,
http://www.zotero.org/styles/economic-theory,Economic Theory,0938-2259,1432-0479,-1,-,author-date,en-US,science
http://www.zotero.org/styles/economics-and-human-biology,Economics and Human Biology,1570-677X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/economics-letters,Economics Letters,0165-1765,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/economics-of-education-review,Economics of Education Review,0272-7757,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/economics-of-governance,Economics of Governance,1435-6104,1435-8131,-1,-,author-date,en-US,science
http://www.zotero.org/styles/economics-of-innovation-and-new-technology,Economics of Innovation and New Technology,1043-8599,1476-8364,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/economics-of-transportation,Economics of Transportation,2212-0122,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/economies,Economies,-,2227-7099,-1,-,numeric,en-US,science
http://www.zotero.org/styles/ecosal-plus,EcoSal Plus,-,2324-6200,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/ecosystem-services,Ecosystem Services,2212-0416,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecotoxicology-and-environmental-safety,Ecotoxicology and Environmental Safety,0147-6513,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/ecotoxicology,Ecotoxicology,0963-9292,1573-3017,-1,-,author-date,en-US,science
http://www.zotero.org/styles/educacion-medica-superior,Educación Médica Superior,0864-2141,1561-2902,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/educacion-quimica,Educación Química,0187-893X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/education-3-13,Education 3-13,0300-4279,1475-7575,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/education-and-information-technologies,Education and Information Technologies,1360-2357,1573-7608,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/education-and-practice,Education & Practice,1743-0585,1743-0593,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/education-economics,Education Economics,0964-5292,1469-5782,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/education-for-chemical-engineers,Education for Chemical Engineers,1749-7728,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/education-sciences,Education Sciences,-,2227-7102,-1,-,numeric,en-US,science
http://www.zotero.org/styles/educational-action-research,Educational Action Research,0965-0792,1747-5074,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-assessment-evaluation-and-accountability,Educational Assessment, Evaluation and Accountability,1874-8597,1874-8600,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/educational-evaluation-and-policy-analysis,Educational Evaluation and Policy Analysis,0162-3737,1935-1062,-1,-,author-date,en-US,
http://www.zotero.org/styles/educational-media-international,Educational Media International,0952-3987,1469-5790,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-philosophy-and-theory,Educational Philosophy and Theory,0013-1857,1469-5812,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-psychology-in-practice,Educational Psychology in Practice,0266-7363,1469-5839,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-psychology-review,Educational Psychology Review,1040-726X,1573-336X,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/educational-psychology,Educational Psychology,0144-3410,1469-5820,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-research-and-evaluation,Educational Research and Evaluation,1380-3611,1744-4187,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-research-for-policy-and-practice,Educational Research for Policy and Practice,1570-2081,1573-1723,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/educational-research-review,Educational Research Review,1747-938X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/educational-research,Educational Research,0013-1881,1469-5847,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-researcher,Educational Researcher,0013-189X,1935-102X,-1,-,author-date,en-US,
http://www.zotero.org/styles/educational-review,Educational Review,0013-1911,1465-3397,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-studies-in-mathematics,Educational Studies in Mathematics,0013-1954,1573-0816,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/educational-studies,Educational Studies,0305-5698,1465-3400,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/educational-technology-research-and-development,Educational Technology Research and Development,1042-1629,1556-6501,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/efficacy-and-mechanism-evaluation,Efficacy and Mechanism Evaluation,2050-4365,2050-4373,-1,-,numeric,en-GB,medicine
http://www.zotero.org/styles/egyptian-informatics-journal,Egyptian Informatics Journal,1110-8665,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/egyptian-journal-of-anaesthesia,Egyptian Journal of Anaesthesia,1110-1849,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/egyptian-journal-of-basic-and-applied-sciences,Egyptian Journal of Basic and Applied Sciences,2314-808X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/egyptian-journal-of-chest-diseases-and-tuberculosis,Egyptian Journal of Chest Diseases and Tuberculosis,0422-7638,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/egyptian-journal-of-ear-nose-throat-and-allied-sciences,Egyptian Journal of Ear, Nose, Throat and Allied Sciences,2090-0740,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/egyptian-journal-of-medical-human-genetics,Egyptian Journal of Medical Human Genetics,1110-8630,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/eighteenth-century-life,Eighteenth-Century Life,0098-2601,1086-3192,-1,-,note,en-US,history
http://www.zotero.org/styles/ejc-supplements,EJC Supplements,1359-6349,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/ejnmmi-physics,EJNMMI Physics,-,2197-7364,-1,-,numeric,en-US,
http://www.zotero.org/styles/ejnmmi-radiopharmacy-and-chemistry,EJNMMI Radiopharmacy and Chemistry,-,2365-421X,-1,-,author-date,en-US,
http://www.zotero.org/styles/ejnmmi-research,EJNMMI Research,-,2191-219X,-1,-,numeric,en-US,
http://www.zotero.org/styles/ekonomie-a-management,Ekonomie a Management,1212-3609,2336-5604,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/electoral-studies,Electoral Studies,0261-3794,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/electric-power-systems-research,Electric Power Systems Research,0378-7796,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/electrical-engineering,Electrical Engineering,0948-7921,1432-0487,-1,-,numeric,en-US,science
http://www.zotero.org/styles/electrocatalysis,Electrocatalysis,1868-2529,1868-5994,-1,-,numeric,en-US,science
http://www.zotero.org/styles/electrochemistry-communications,Electrochemistry Communications,1388-2481,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/electrochimica-acta,Electrochimica Acta,0013-4686,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/electronic-commerce-research-and-applications,Electronic Commerce Research and Applications,1567-4223,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/electronic-commerce-research,Electronic Commerce Research,1389-5753,1572-9362,-1,-,numeric,en-US,psychology
http://www.zotero.org/styles/electronic-journal-of-biotechnology,Electronic Journal of Biotechnology,0717-3458,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/electronic-markets,Electronic Markets,1019-6781,1422-8890,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/electronic-notes-in-discrete-mathematics,Electronic Notes in Discrete Mathematics,1571-0653,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/electronic-notes-in-theoretical-computer-science,Electronic Notes in Theoretical Computer Science,1571-0661,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/electronics-letters,Electronics Letters,0013-5194,-,-1,-,numeric,en-US,engineering|communications
http://www.zotero.org/styles/electronics,Electronics,-,2079-9292,-1,-,numeric,en-US,science
http://www.zotero.org/styles/emergency-medicine-journal,Emergency Medicine Journal,1472-0205,1472-0213,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/emergency-radiology,Emergency Radiology,1070-3004,1438-1435,-1,-,numeric,en-US,science
http://www.zotero.org/styles/emerging-contaminants,Emerging Contaminants,2405-6650,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/emerging-infectious-diseases,Emerging Infectious Diseases,1080-6040,1080-6059,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/emerging-markets-review,Emerging Markets Review,1566-0141,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/emerging-microbes-and-infections,Emerging Microbes & Infections,-,2222-1751,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/emerging-themes-in-epidemiology,Emerging Themes in Epidemiology,-,1742-7622,-1,-,numeric,en-US,
http://www.zotero.org/styles/emission-control-science-and-technology,Emission Control Science and Technology,2199-3629,2199-3637,-1,-,numeric,en-US,
http://www.zotero.org/styles/emotion-space-and-society,Emotion, Space and Society,1755-4586,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/emotion,Emotion,1528-3542,1931-1516,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/emotional-and-behavioural-difficulties,Emotional and Behavioural Difficulties,1363-2752,1741-2692,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/empirica,Empirica,0340-8744,1573-6911,-1,-,author-date,en-US,science
http://www.zotero.org/styles/empirical-economics,Empirical Economics,0377-7332,1435-8921,-1,-,author-date,en-US,science
http://www.zotero.org/styles/empirical-research-in-vocational-education-and-training,Empirical Research in Vocational Education and Training,-,1877-6345,-1,-,author-date,en-US,
http://www.zotero.org/styles/empirical-software-engineering,Empirical Software Engineering,1382-3256,1573-7616,-1,-,author-date,en-US,science
http://www.zotero.org/styles/employee-responsibilities-and-rights-journal,Employee Responsibilities and Rights Journal,0892-7545,1573-3378,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/endangered-species-research,Endangered Species Research,1863-5407,1613-4796,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/endeavour-college-of-natural-health,Endeavour College of Natural Health,-,-,-1,-,author-date,en-GB,
http://www.zotero.org/styles/endeavour,Endeavour,0160-9327,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/endocrine-disruptors,Endocrine Disruptors,-,2327-3747,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/endocrine-related-cancer,Endocrine-Related Cancer,1351-0088,1479-6821,-1,-,author-date,en-US,biology|medicine
http://www.zotero.org/styles/endocrine-reviews,Endocrine Reviews,0163-769X,1945-7189,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/endocrine,Endocrine,1355-008X,1559-0100,-1,-,numeric,en-US,science
http://www.zotero.org/styles/endocrinology,Endocrinology,0013-7227,1945-7170,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/energies,Energies,-,1996-1073,-1,-,numeric,en-US,science
http://www.zotero.org/styles/energy-and-buildings,Energy & Buildings,0378-7788,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/energy-and-environmental-science,Energy & Environmental Science,1754-5692,1754-5706,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/energy-and-fuels,Energy & Fuels,0887-0624,1520-5029,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/energy-conversion-and-management,Energy Conversion and Management,0196-8904,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/energy-ecology-and-environment,Energy, Ecology and Environment,2363-7692,2363-8338,-1,-,author-date,en-US,
http://www.zotero.org/styles/energy-economics,Energy Economics,0140-9883,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/energy-efficiency,Energy Efficiency,1570-646X,1570-6478,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/energy-for-sustainable-development,Energy for Sustainable Development,0973-0826,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/energy-policy,Energy Policy,0301-4215,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/energy-reports,Energy Reports,2352-4847,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/energy-research-and-social-science,Energy Research & Social Science,2214-6296,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/energy-storage-materials,Energy Storage Materials,2405-8297,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/energy-strategy-reviews,Energy Strategy Reviews,2211-467X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/energy-sustainability-and-society,Energy, Sustainability and Society,-,2192-0567,-1,-,numeric,en-US,
http://www.zotero.org/styles/energy-systems,Energy Systems,1868-3967,1868-3975,-1,-,numeric,en-US,science
http://www.zotero.org/styles/energy,Energy,0360-5442,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/eneurologicalsci,eNeurologicalSci,2405-6502,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/enfermedades-infecciosas-y-microbiologia-clinica,Enfermedades Infecciosas y Microbiología Clínica (Spanish),0213-005X,1578-1852,-1,-,numeric,es-ES,medicine
http://www.zotero.org/styles/engineering-analysis-with-boundary-elements,Engineering Analysis with Boundary Elements,0955-7997,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/engineering-and-technology,Engineering & Technology,1750-9637,-,-1,-,numeric,en-US,engineering|communications
http://www.zotero.org/styles/engineering-applications-of-artificial-intelligence,Engineering Applications of Artificial Intelligence,0952-1976,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/engineering-failure-analysis,Engineering Failure Analysis,1350-6307,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/engineering-fracture-mechanics,Engineering Fracture Mechanics,0013-7944,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/engineering-geology-special-publications,Engineering Geology Special Publications,0267-9914,2041-4730,-1,-,author-date,en-GB,geology
http://www.zotero.org/styles/engineering-geology,Engineering Geology,0013-7952,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/engineering-in-agriculture-environment-and-food,Engineering in Agriculture, Environment and Food,1881-8366,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/engineering-management-journal,Engineering Management Journal,0960-7919,-,-1,-,numeric,en-US,engineering|communications
http://www.zotero.org/styles/engineering-optimization,Engineering Optimization,0305-215X,1029-0273,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/engineering-science-and-technology-an-international-journal,Engineering Science and Technology, an International Journal,2215-0986,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/engineering-structures,Engineering Structures,0141-0296,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/engineering-with-computers,Engineering with Computers,0177-0667,1435-5663,-1,-,numeric,en-US,science
http://www.zotero.org/styles/engineering,Engineering,2095-8099,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/ensayos-sobre-politica-economica,Ensayos sobre Política Económica,0120-4483,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/enterprise-information-systems,Enterprise Information Systems,1751-7575,1751-7583,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/entertainment-computing,Entertainment Computing,1875-9521,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/entrepreneurship-and-regional-development,Entrepreneurship & Regional Development,0898-5626,1464-5114,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/entrepreneurship-theory-and-practice,Entrepreneurship Theory and Practice,1042-2587,1540-6520,-1,-,author-date,en-US,
http://www.zotero.org/styles/entropy,Entropy,-,1099-4300,-1,-,numeric,en-US,science
http://www.zotero.org/styles/environment-and-planning-a,Environment and Planning A,0308-518X,-,-1,-,author-date,en-US,
